BUKRS,BELNR,GJAHR,BUZEI,BSCHL,HKONT,LIFNR,DMBTR,WRBTR,SHKZG,ZFBDT,AUGDT
3000,1900001618,2024,002,40,400000,,24769.15,24769.15,S,2025-03-06,
1000,1900001619,2024,001,31,200000,100042,837.97,837.97,H,2025-08-20,2025-10-29
1000,1900001619,2024,002,40,400000,,837.97,837.97,S,2025-08-20,2025-10-29
2000,1900001620,2025,001,31,200000,100019,8438.06,8438.06,H,2024-01-01,
2000,1900001620,2025,002,40,480000,,8438.06,8438.06,S,2024-01-01,
1000,1900001621,2025,001,31,200000,100055,18456.85,18456.85,H,2025-02-14,2025-03-10
1000,1900001621,2025,002,40,400000,,18456.85,18456.85,S,2025-02-14,2025-03-10
3000,1900001622,2025,001,31,200000,100023,11466.72,11466.72,H,2024-07-14,
3000,1900001622,2025,002,40,480000,,11466.72,11466.72,S,2024-07-14,
2000,1900001623,2025,001,31,200000,100050,18500.91,18500.91,H,2025-03-14,2025-04-14
2000,1900001623,2025,002,40,470000,,18500.91,18500.91,S,2025-03-14,2025-04-14
3000,1900001624,2025,001,31,200000,100002,2998.64,2998.64,H,2025-02-05,
3000,1900001624,2025,002,40,450000,,2998.64,2998.64,S,2025-02-05,
2000,1900001625,2025,001,31,200000,100059,24804.93,24804.93,H,2024-03-14,
2000,1900001625,2025,002,40,400000,,24804.93,24804.93,S,2024-03-14,
1000,1900001626,2025,001,31,200000,100058,18399.59,18399.59,H,2024-05-12,2024-06-07
1000,1900001626,2025,002,40,440000,,18399.59,18399.59,S,2024-05-12,2024-06-07
3000,1900001627,2025,001,31,200000,100037,14053.43,14053.43,H,2024-06-12,
3000,1900001627,2025,002,40,480000,,14053.43,14053.43,S,2024-06-12,
1000,1900001628,2025,001,31,200000,100019,4353.85,4353.85,H,2024-11-13,2024-12-13
1000,1900001628,2025,002,40,480000,,4353.85,4353.85,S,2024-11-13,2024-12-13
3000,1900001629,2025,001,31,200000,100057,12285.73,12285.73,H,2025-10-18,2025-12-03
3000,1900001629,2025,002,40,450000,,12285.73,12285.73,S,2025-10-18,2025-12-03
3000,1900001630,2024,001,31,200000,100003,19326.96,19326.96,H,2025-09-17,2025-10-22
3000,1900001630,2024,002,40,450000,,19326.96,19326.96,S,2025-09-17,2025-10-22
3000,1900001631,2025,001,31,200000,100015,11497.37,11497.37,H,2025-06-02,2025-08-11
3000,1900001631,2025,002,40,430000,,11497.37,11497.37,S,2025-06-02,2025-08-11
3000,1900001632,2024,001,31,200000,100034,12987.87,12987.87,H,2024-08-13,2024-10-12
3000,1900001632,2024,002,40,410000,,12987.87,12987.87,S,2024-08-13,2024-10-12
2000,1900001633,2025,001,31,200000,100044,24008.63,24008.63,H,2024-12-26,2025-02-15
2000,1900001633,2025,002,40,430000,,24008.63,24008.63,S,2024-12-26,2025-02-15
3000,1900001634,2025,001,31,200000,100006,10352.65,10352.65,H,2024-06-06,
3000,1900001634,2025,002,40,400000,,10352.65,10352.65,S,2024-06-06,
3000,1900001635,2025,001,31,200000,100004,1799.21,1799.21,H,2025-09-18,2025-11-03
3000,1900001635,2025,002,40,420000,,1799.21,1799.21,S,2025-09-18,2025-11-03
1000,1900001636,2024,001,31,200000,100001,19562.57,19562.57,H,2025-04-24,2025-05-11
1000,1900001636,2024,002,40,440000,,19562.57,19562.57,S,2025-04-24,2025-05-11
1000,1900001637,2025,001,31,200000,100010,20277.93,20277.93,H,2025-07-08,2025-07-28
1000,1900001637,2025,002,40,470000,,20277.93,20277.93,S,2025-07-08,2025-07-28
2000,1900001638,2024,001,31,200000,100026,19623.41,19623.41,H,2024-10-15,
2000,1900001638,2024,002,40,470000,,19623.41,19623.41,S,2024-10-15,
3000,1900001639,2025,001,31,200000,100013,14492.66,14492.66,H,2024-02-13,
3000,1900001639,2025,002,40,420000,,14492.66,14492.66,S,2024-02-13,
2000,1900001640,2025,001,31,200000,100012,8795.55,8795.55,H,2025-06-16,2025-06-23
2000,1900001640,2025,002,40,470000,,8795.55,8795.55,S,2025-06-16,2025-06-23
3000,1900001641,2024,001,31,200000,100028,14024.7,14024.7,H,2024-01-22,2024-03-12
3000,1900001641,2024,002,40,470000,,14024.7,14024.7,S,2024-01-22,2024-03-12
1000,1900001642,2024,001,31,200000,100025,7273.57,7273.57,H,2025-08-09,
1000,1900001642,2024,002,40,450000,,7273.57,7273.57,S,2025-08-09,
1000,1900001643,2024,001,31,200000,100007,22709.3,22709.3,H,2024-06-04,
1000,1900001643,2024,002,40,450000,,22709.3,22709.3,S,2024-06-04,
3000,1900001644,2025,001,31,200000,100015,10657.37,10657.37,H,2025-01-22,
3000,1900001644,2025,002,40,480000,,10657.37,10657.37,S,2025-01-22,
1000,1900001645,2024,001,31,200000,100005,528.92,528.92,H,2025-09-11,
1000,1900001645,2024,002,40,480000,,528.92,528.92,S,2025-09-11,
1000,1900001646,2024,001,31,200000,100000,21458.29,21458.29,H,2024-08-07,
1000,1900001646,2024,002,40,420000,,21458.29,21458.29,S,2024-08-07,
3000,1900001647,2025,001,31,200000,100000,19661.11,19661.11,H,2025-12-02,2025-12-07
3000,1900001647,2025,002,40,420000,,19661.11,19661.11,S,2025-12-02,2025-12-07
3000,1900001648,2025,001,31,200000,100053,17376.95,17376.95,H,2024-05-02,2024-07-03
3000,1900001648,2025,002,40,420000,,17376.95,17376.95,S,2024-05-02,2024-07-03
1000,1900001649,2025,001,31,200000,100047,15613.04,15613.04,H,2025-03-11,2025-05-15
1000,1900001649,2025,002,40,470000,,15613.04,15613.04,S,2025-03-11,2025-05-15
3000,1900001650,2024,001,31,200000,100012,12084.27,12084.27,H,2024-10-25,
3000,1900001650,2024,002,40,460000,,12084.27,12084.27,S,2024-10-25,
2000,1900001651,2025,001,31,200000,100028,13379.36,13379.36,H,2024-03-01,
2000,1900001651,2025,002,40,420000,,13379.36,13379.36,S,2024-03-01,
2000,1900001652,2025,001,31,200000,100016,2543.36,2543.36,H,2024-02-04,2024-02-16
2000,1900001652,2025,002,40,400000,,2543.36,2543.36,S,2024-02-04,2024-02-16
2000,1900001653,2025,001,31,200000,100007,6822.46,6822.46,H,2025-03-04,2025-03-19
2000,1900001653,2025,002,40,480000,,6822.46,6822.46,S,2025-03-04,2025-03-19
2000,1900001654,2025,001,31,200000,100058,17013.33,17013.33,H,2024-05-17,
2000,1900001654,2025,002,40,400000,,17013.33,17013.33,S,2024-05-17,
1000,1900001655,2025,001,31,200000,100026,21915.69,21915.69,H,2025-08-03,2025-09-04
1000,1900001655,2025,002,40,460000,,21915.69,21915.69,S,2025-08-03,2025-09-04
3000,1900001656,2025,001,31,200000,100023,21254.54,21254.54,H,2024-07-14,2024-09-14
3000,1900001656,2025,002,40,450000,,21254.54,21254.54,S,2024-07-14,2024-09-14
3000,1900001657,2024,001,31,200000,100018,12821.29,12821.29,H,2024-05-24,2024-07-17
3000,1900001657,2024,002,40,480000,,12821.29,12821.29,S,2024-05-24,2024-07-17
1000,1900001658,2024,001,31,200000,100018,6830.86,6830.86,H,2025-03-15,2025-05-20
1000,1900001658,2024,002,40,480000,,6830.86,6830.86,S,2025-03-15,2025-05-20
3000,1900001659,2025,001,31,200000,100029,11929.78,11929.78,H,2024-11-17,
3000,1900001659,2025,002,40,400000,,11929.78,11929.78,S,2024-11-17,
2000,1900001660,2024,001,31,200000,100033,10249.19,10249.19,H,2024-12-28,
2000,1900001660,2024,002,40,430000,,10249.19,10249.19,S,2024-12-28,
1000,1900001661,2024,001,31,200000,100046,8858.23,8858.23,H,2025-10-02,2025-12-11
1000,1900001661,2024,002,40,440000,,8858.23,8858.23,S,2025-10-02,2025-12-11
3000,1900001662,2024,001,31,200000,100049,17297.96,17297.96,H,2024-10-20,
3000,1900001662,2024,002,40,400000,,17297.96,17297.96,S,2024-10-20,
1000,1900001663,2025,001,31,200000,100042,19175.74,19175.74,H,2025-01-30,2025-03-30
1000,1900001663,2025,002,40,450000,,19175.74,19175.74,S,2025-01-30,2025-03-30
1000,1900001664,2024,001,31,200000,100027,2790.31,2790.31,H,2024-03-12,2024-04-01
1000,1900001664,2024,002,40,430000,,2790.31,2790.31,S,2024-03-12,2024-04-01
1000,1900001665,2025,001,31,200000,100044,15497.64,15497.64,H,2025-01-12,
1000,1900001665,2025,002,40,440000,,15497.64,15497.64,S,2025-01-12,
3000,1900001666,2024,001,31,200000,100027,16696.25,16696.25,H,2025-06-21,
3000,1900001666,2024,002,40,420000,,16696.25,16696.25,S,2025-06-21,
1000,1900001667,2024,001,31,200000,100019,11614.56,11614.56,H,2025-11-18,2026-01-21
1000,1900001667,2024,002,40,410000,,11614.56,11614.56,S,2025-11-18,2026-01-21
2000,1900001668,2025,001,31,200000,100050,17399.88,17399.88,H,2024-04-25,2024-06-27
2000,1900001668,2025,002,40,440000,,17399.88,17399.88,S,2024-04-25,2024-06-27
2000,1900001669,2025,001,31,200000,100056,20779.58,20779.58,H,2025-01-23,2025-01-28
2000,1900001669,2025,002,40,480000,,20779.58,20779.58,S,2025-01-23,2025-01-28
2000,1900001670,2025,001,31,200000,100057,24870.3,24870.3,H,2025-03-25,
2000,1900001670,2025,002,40,460000,,24870.3,24870.3,S,2025-03-25,
2000,1900001671,2025,001,31,200000,100009,24970.65,24970.65,H,2025-04-28,
2000,1900001671,2025,002,40,440000,,24970.65,24970.65,S,2025-04-28,
1000,1900001672,2024,001,31,200000,100026,13423.69,13423.69,H,2025-12-18,
1000,1900001672,2024,002,40,480000,,13423.69,13423.69,S,2025-12-18,
2000,1900001673,2024,001,31,200000,100020,2448.9,2448.9,H,2025-10-14,2025-12-19
2000,1900001673,2024,002,40,470000,,2448.9,2448.9,S,2025-10-14,2025-12-19
1000,1900001674,2024,001,31,200000,100021,16912.58,16912.58,H,2024-11-23,2024-12-22
1000,1900001674,2024,002,40,410000,,16912.58,16912.58,S,2024-11-23,2024-12-22
3000,1900001675,2025,001,31,200000,100004,4231.59,4231.59,H,2025-10-13,
3000,1900001675,2025,002,40,470000,,4231.59,4231.59,S,2025-10-13,
2000,1900001676,2025,001,31,200000,100051,19745.52,19745.52,H,2024-02-12,2024-03-12
2000,1900001676,2025,002,40,410000,,19745.52,19745.52,S,2024-02-12,2024-03-12
1000,1900001677,2025,001,31,200000,100024,8100.17,8100.17,H,2024-01-23,2024-03-06
1000,1900001677,2025,002,40,400000,,8100.17,8100.17,S,2024-01-23,2024-03-06
1000,1900001678,2025,001,31,200000,100059,23175.65,23175.65,H,2025-06-30,2025-08-30
1000,1900001678,2025,002,40,460000,,23175.65,23175.65,S,2025-06-30,2025-08-30
1000,1900001679,2024,001,31,200000,100053,16081.51,16081.51,H,2025-08-01,2025-08-17
1000,1900001679,2024,002,40,430000,,16081.51,16081.51,S,2025-08-01,2025-08-17
2000,1900001680,2024,001,31,200000,100005,21697.14,21697.14,H,2024-09-07,
2000,1900001680,2024,002,40,480000,,21697.14,21697.14,S,2024-09-07,
3000,1900001681,2025,001,31,200000,100017,22984.98,22984.98,H,2024-12-26,
3000,1900001681,2025,002,40,430000,,22984.98,22984.98,S,2024-12-26,
3000,1900001682,2025,001,31,200000,100023,14658.43,14658.43,H,2024-09-26,
3000,1900001682,2025,002,40,420000,,14658.43,14658.43,S,2024-09-26,
1000,1900001683,2024,001,31,200000,100030,24122.6,24122.6,H,2025-06-12,
1000,1900001683,2024,002,40,450000,,24122.6,24122.6,S,2025-06-12,
1000,1900001684,2025,001,31,200000,100036,19193.24,19193.24,H,2024-03-20,2024-05-23
1000,1900001684,2025,002,40,440000,,19193.24,19193.24,S,2024-03-20,2024-05-23
1000,1900001685,2024,001,31,200000,100009,15003.84,15003.84,H,2024-04-17,2024-06-13
1000,1900001685,2024,002,40,430000,,15003.84,15003.84,S,2024-04-17,2024-06-13
1000,1900001686,2024,001,31,200000,100024,5297.25,5297.25,H,2024-02-27,2024-03-07
1000,1900001686,2024,002,40,420000,,5297.25,5297.25,S,2024-02-27,2024-03-07
1000,1900001687,2025,001,31,200000,100034,271.39,271.39,H,2024-02-18,2024-04-25
1000,1900001687,2025,002,40,460000,,271.39,271.39,S,2024-02-18,2024-04-25
1000,1900001688,2025,001,31,200000,100018,5349.17,5349.17,H,2024-10-08,2024-10-13
1000,1900001688,2025,002,40,420000,,5349.17,5349.17,S,2024-10-08,2024-10-13
3000,1900001689,2025,001,31,200000,100013,6291.83,6291.83,H,2025-01-20,2025-03-01
3000,1900001689,2025,002,40,410000,,6291.83,6291.83,S,2025-01-20,2025-03-01
3000,1900001690,2024,001,31,200000,100052,20156.37,20156.37,H,2024-07-06,2024-09-12
3000,1900001690,2024,002,40,400000,,20156.37,20156.37,S,2024-07-06,2024-09-12
3000,1900001691,2024,001,31,200000,100039,9127.67,9127.67,H,2024-06-03,2024-06-19
3000,1900001691,2024,002,40,440000,,9127.67,9127.67,S,2024-06-03,2024-06-19
3000,1900001692,2025,001,31,200000,100051,21390.68,21390.68,H,2024-08-23,
3000,1900001692,2025,002,40,420000,,21390.68,21390.68,S,2024-08-23,
3000,1900001693,2024,001,31,200000,100013,9273.23,9273.23,H,2025-01-29,
3000,1900001693,2024,002,40,440000,,9273.23,9273.23,S,2025-01-29,
2000,1900001694,2024,001,31,200000,100031,15910.81,15910.81,H,2025-02-01,2025-03-09
2000,1900001694,2024,002,40,450000,,15910.81,15910.81,S,2025-02-01,2025-03-09
3000,1900001695,2025,001,31,200000,100031,6560.45,6560.45,H,2024-06-07,2024-07-28
3000,1900001695,2025,002,40,430000,,6560.45,6560.45,S,2024-06-07,2024-07-28
2000,1900001696,2025,001,31,200000,100020,24836.63,24836.63,H,2024-03-19,2024-03-24
2000,1900001696,2025,002,40,440000,,24836.63,24836.63,S,2024-03-19,2024-03-24
3000,1900001697,2025,001,31,200000,100028,11937.12,11937.12,H,2025-09-11,2025-10-07
3000,1900001697,2025,002,40,430000,,11937.12,11937.12,S,2025-09-11,2025-10-07
3000,1900001698,2024,001,31,200000,100004,18849.84,18849.84,H,2025-05-18,2025-06-20
3000,1900001698,2024,002,40,430000,,18849.84,18849.84,S,2025-05-18,2025-06-20
2000,1900001699,2024,001,31,200000,100005,6148.56,6148.56,H,2025-01-04,2025-01-17
2000,1900001699,2024,002,40,480000,,6148.56,6148.56,S,2025-01-04,2025-01-17
1000,1900001700,2024,001,31,200000,100056,15390.6,15390.6,H,2024-09-24,2024-11-06
1000,1900001700,2024,002,40,480000,,15390.6,15390.6,S,2024-09-24,2024-11-06
3000,1900001701,2024,001,31,200000,100051,1286.13,1286.13,H,2025-07-27,
3000,1900001701,2024,002,40,450000,,1286.13,1286.13,S,2025-07-27,
3000,1900001702,2025,001,31,200000,100024,22704.51,22704.51,H,2024-08-02,
3000,1900001702,2025,002,40,420000,,22704.51,22704.51,S,2024-08-02,
2000,1900001703,2025,001,31,200000,100051,16910.15,16910.15,H,2024-01-05,
2000,1900001703,2025,002,40,440000,,16910.15,16910.15,S,2024-01-05,
3000,1900001704,2025,001,31,200000,100001,2744.23,2744.23,H,2025-01-14,2025-01-20
3000,1900001704,2025,002,40,450000,,2744.23,2744.23,S,2025-01-14,2025-01-20
2000,1900001705,2025,001,31,200000,100038,19587.88,19587.88,H,2025-02-07,2025-02-16
2000,1900001705,2025,002,40,460000,,19587.88,19587.88,S,2025-02-07,2025-02-16
3000,1900001706,2025,001,31,200000,100028,12521.56,12521.56,H,2025-02-14,2025-03-08
3000,1900001706,2025,002,40,420000,,12521.56,12521.56,S,2025-02-14,2025-03-08
2000,1900001707,2024,001,31,200000,100001,6451.03,6451.03,H,2024-07-05,
2000,1900001707,2024,002,40,460000,,6451.03,6451.03,S,2024-07-05,
3000,1900001708,2025,001,31,200000,100051,21711.61,21711.61,H,2025-08-10,2025-10-14
3000,1900001708,2025,002,40,410000,,21711.61,21711.61,S,2025-08-10,2025-10-14
2000,1900001709,2025,001,31,200000,100006,8629.05,8629.05,H,2025-01-26,
2000,1900001709,2025,002,40,410000,,8629.05,8629.05,S,2025-01-26,
2000,1900001710,2024,001,31,200000,100005,24402.64,24402.64,H,2024-05-30,
2000,1900001710,2024,002,40,460000,,24402.64,24402.64,S,2024-05-30,
3000,1900001711,2024,001,31,200000,100025,4111.34,4111.34,H,2024-05-28,2024-06-17
3000,1900001711,2024,002,40,440000,,4111.34,4111.34,S,2024-05-28,2024-06-17
1000,1900001712,2025,001,31,200000,100057,7331.61,7331.61,H,2024-05-19,
1000,1900001712,2025,002,40,420000,,7331.61,7331.61,S,2024-05-19,
1000,1900001713,2024,001,31,200000,100040,4436.08,4436.08,H,2025-09-01,
1000,1900001713,2024,002,40,420000,,4436.08,4436.08,S,2025-09-01,
2000,1900001714,2025,001,31,200000,100056,573.88,573.88,H,2025-12-20,
2000,1900001714,2025,002,40,420000,,573.88,573.88,S,2025-12-20,
2000,1900001715,2025,001,31,200000,100037,13705.42,13705.42,H,2025-09-11,2025-10-19
2000,1900001715,2025,002,40,430000,,13705.42,13705.42,S,2025-09-11,2025-10-19
2000,1900001716,2024,001,31,200000,100023,14265.93,14265.93,H,2025-08-26,2025-09-29
2000,1900001716,2024,002,40,450000,,14265.93,14265.93,S,2025-08-26,2025-09-29
3000,1900001717,2025,001,31,200000,100014,24334.8,24334.8,H,2025-09-12,
3000,1900001717,2025,002,40,470000,,24334.8,24334.8,S,2025-09-12,
1000,1900001718,2024,001,31,200000,100009,17469.06,17469.06,H,2024-10-19,
1000,1900001718,2024,002,40,470000,,17469.06,17469.06,S,2024-10-19,
3000,1900001719,2024,001,31,200000,100021,18889.72,18889.72,H,2024-03-02,2024-05-04
3000,1900001719,2024,002,40,470000,,18889.72,18889.72,S,2024-03-02,2024-05-04
1000,1900001720,2025,001,31,200000,100022,1914.05,1914.05,H,2024-08-11,
1000,1900001720,2025,002,40,480000,,1914.05,1914.05,S,2024-08-11,
2000,1900001721,2024,001,31,200000,100050,15015.89,15015.89,H,2025-04-21,2025-05-26
2000,1900001721,2024,002,40,460000,,15015.89,15015.89,S,2025-04-21,2025-05-26
3000,1900001722,2024,001,31,200000,100046,18088.76,18088.76,H,2024-07-11,
3000,1900001722,2024,002,40,470000,,18088.76,18088.76,S,2024-07-11,
3000,1900001723,2025,001,31,200000,100044,12349.1,12349.1,H,2025-03-07,2025-04-06
3000,1900001723,2025,002,40,460000,,12349.1,12349.1,S,2025-03-07,2025-04-06
3000,1900001724,2025,001,31,200000,100057,20328.97,20328.97,H,2024-10-27,2024-12-31
3000,1900001724,2025,002,40,470000,,20328.97,20328.97,S,2024-10-27,2024-12-31
1000,1900001725,2024,001,31,200000,100006,18582.87,18582.87,H,2025-07-15,2025-08-13
1000,1900001725,2024,002,40,480000,,18582.87,18582.87,S,2025-07-15,2025-08-13
2000,1900001726,2024,001,31,200000,100032,14931.4,14931.4,H,2025-03-19,
2000,1900001726,2024,002,40,420000,,14931.4,14931.4,S,2025-03-19,
1000,1900001727,2025,001,31,200000,100047,13146.69,13146.69,H,2024-08-17,2024-09-16
1000,1900001727,2025,002,40,480000,,13146.69,13146.69,S,2024-08-17,2024-09-16
3000,1900001728,2025,001,31,200000,100034,4250.81,4250.81,H,2024-07-04,
3000,1900001728,2025,002,40,400000,,4250.81,4250.81,S,2024-07-04,
1000,1900001729,2024,001,31,200000,100036,19330.99,19330.99,H,2025-11-28,2026-01-09
1000,1900001729,2024,002,40,400000,,19330.99,19330.99,S,2025-11-28,2026-01-09
2000,1900001730,2025,001,31,200000,100056,7622.5,7622.5,H,2024-04-10,
2000,1900001730,2025,002,40,450000,,7622.5,7622.5,S,2024-04-10,
3000,1900001731,2024,001,31,200000,100055,6440.67,6440.67,H,2025-08-28,2025-10-28
3000,1900001731,2024,002,40,400000,,6440.67,6440.67,S,2025-08-28,2025-10-28
1000,1900001732,2025,001,31,200000,100018,5668.8,5668.8,H,2025-10-26,2025-12-14
1000,1900001732,2025,002,40,400000,,5668.8,5668.8,S,2025-10-26,2025-12-14
2000,1900001733,2024,001,31,200000,100031,24142.47,24142.47,H,2024-06-14,2024-07-14
2000,1900001733,2024,002,40,470000,,24142.47,24142.47,S,2024-06-14,2024-07-14
1000,1900001734,2024,001,31,200000,100032,13909.86,13909.86,H,2024-07-22,2024-08-25
1000,1900001734,2024,002,40,430000,,13909.86,13909.86,S,2024-07-22,2024-08-25
1000,1900001735,2025,001,31,200000,100019,23593.19,23593.19,H,2025-06-09,2025-06-24
1000,1900001735,2025,002,40,400000,,23593.19,23593.19,S,2025-06-09,2025-06-24
3000,1900001736,2024,001,31,200000,100011,16047.39,16047.39,H,2024-02-07,
3000,1900001736,2024,002,40,480000,,16047.39,16047.39,S,2024-02-07,
2000,1900001737,2024,001,31,200000,100003,12817.42,12817.42,H,2024-12-19,2025-02-06
2000,1900001737,2024,002,40,470000,,12817.42,12817.42,S,2024-12-19,2025-02-06
1000,1900001738,2024,001,31,200000,100034,4938.99,4938.99,H,2025-12-20,
1000,1900001738,2024,002,40,400000,,4938.99,4938.99,S,2025-12-20,
2000,1900001739,2024,001,31,200000,100022,11006.15,11006.15,H,2024-03-16,2024-05-24
2000,1900001739,2024,002,40,440000,,11006.15,11006.15,S,2024-03-16,2024-05-24
1000,1900001740,2025,001,31,200000,100018,18033.57,18033.57,H,2024-10-21,2024-11-16
1000,1900001740,2025,002,40,410000,,18033.57,18033.57,S,2024-10-21,2024-11-16
2000,1900001741,2025,001,31,200000,100005,9644.43,9644.43,H,2025-01-15,2025-03-09
2000,1900001741,2025,002,40,420000,,9644.43,9644.43,S,2025-01-15,2025-03-09
1000,1900001742,2025,001,31,200000,100052,216.76,216.76,H,2025-04-19,
1000,1900001742,2025,002,40,420000,,216.76,216.76,S,2025-04-19,
1000,1900001743,2025,001,31,200000,100053,17728.4,17728.4,H,2025-10-17,2025-11-04
1000,1900001743,2025,002,40,410000,,17728.4,17728.4,S,2025-10-17,2025-11-04
3000,1900001744,2025,001,31,200000,100033,18523.84,18523.84,H,2025-01-13,
3000,1900001744,2025,002,40,440000,,18523.84,18523.84,S,2025-01-13,
3000,1900001745,2024,001,31,200000,100024,11253.3,11253.3,H,2025-11-09,2026-01-17
3000,1900001745,2024,002,40,400000,,11253.3,11253.3,S,2025-11-09,2026-01-17
1000,1900001746,2025,001,31,200000,100038,23751.69,23751.69,H,2025-08-08,2025-10-03
1000,1900001746,2025,002,40,440000,,23751.69,23751.69,S,2025-08-08,2025-10-03
3000,1900001747,2024,001,31,200000,100033,20573.06,20573.06,H,2024-07-27,
3000,1900001747,2024,002,40,440000,,20573.06,20573.06,S,2024-07-27,
2000,1900001748,2025,001,31,200000,100014,4065.89,4065.89,H,2024-07-27,2024-09-04
2000,1900001748,2025,002,40,430000,,4065.89,4065.89,S,2024-07-27,2024-09-04
2000,1900001749,2025,001,31,200000,100045,7514.31,7514.31,H,2025-10-11,
2000,1900001749,2025,002,40,400000,,7514.31,7514.31,S,2025-10-11,
1000,1900001750,2025,001,31,200000,100059,1965.65,1965.65,H,2024-08-03,
1000,1900001750,2025,002,40,440000,,1965.65,1965.65,S,2024-08-03,
1000,1900001751,2025,001,31,200000,100005,1810.97,1810.97,H,2024-02-18,2024-04-15
1000,1900001751,2025,002,40,480000,,1810.97,1810.97,S,2024-02-18,2024-04-15
3000,1900001752,2025,001,31,200000,100052,22859.38,22859.38,H,2024-02-04,2024-03-10
3000,1900001752,2025,002,40,410000,,22859.38,22859.38,S,2024-02-04,2024-03-10
2000,1900001753,2025,001,31,200000,100031,4253.14,4253.14,H,2024-06-18,2024-08-13
2000,1900001753,2025,002,40,440000,,4253.14,4253.14,S,2024-06-18,2024-08-13
3000,1900001754,2024,001,31,200000,100058,11695.85,11695.85,H,2025-03-28,2025-05-20
3000,1900001754,2024,002,40,440000,,11695.85,11695.85,S,2025-03-28,2025-05-20
