MBLNR,MJAHR,ZEILE,BWART,MATNR,MENGE,MEINS,WERKS,LIFNR,EBELN,EBELP
5000001746,2025,0001,261,SPARE-5001,161.98,EA,1010,100047,4500090920,00010
5000001747,2025,0001,261,FUEL-2001,96.22,L,1020,100048,4500090943,00010
5000001747,2025,0002,261,FUEL-2001,116.95,L,2010,100048,4500090943,00010
5000001748,2024,0001,101,SERV-6001,34.68,HR,2010,100026,4500091588,00020
5000001748,2024,0002,101,SERV-6001,100.84,HR,1010,100026,4500091588,00020
5000001748,2024,0003,101,SERV-6001,108.15,HR,2010,100026,4500091588,00020
5000001749,2024,0001,261,MRO-1001,56.97,EA,1020,100000,4500090461,00020
5000001749,2024,0002,261,MRO-1001,54.48,EA,2010,100000,4500090461,00020
5000001750,2024,0001,101,FUEL-2001,192.35,L,2010,100022,4500090076,00010
5000001750,2024,0002,261,FUEL-2001,120.49,L,1010,100022,4500090076,00010
5000001750,2024,0003,102,FUEL-2001,15.91,L,1020,100022,4500090076,00010
5000001751,2025,0001,102,SERV-6002,146.95,EA,1020,100029,4500091149,00020
5000001751,2025,0002,102,SERV-6002,46.43,EA,1010,100029,4500091149,00020
5000001752,2024,0001,101,MRO-1002,166.32,EA,2010,100042,4500090153,00030
5000001752,2024,0002,261,MRO-1002,87.65,EA,1010,100042,4500090153,00030
5000001753,2024,0001,261,OFFC-4001,126.23,EA,1020,100041,4500091505,00030
5000001753,2024,0002,261,OFFC-4001,153.05,EA,1020,100041,4500091505,00030
5000001754,2024,0001,102,OFFC-4001,135.66,EA,2010,100009,4500091462,00010
5000001755,2024,0001,261,SERV-6001,36.26,HR,2010,100002,4500090775,00020
5000001756,2024,0001,101,IT-3001,48.62,EA,1020,100003,4500091047,00040
5000001756,2024,0002,101,IT-3001,155.11,EA,1010,100003,4500091047,00040
5000001757,2025,0001,261,MRO-1002,26.63,EA,1010,100035,4500090054,00020
5000001757,2025,0002,101,MRO-1002,128.35,EA,1020,100035,4500090054,00020
5000001758,2024,0001,261,OFFC-4001,133.08,EA,1020,100027,4500090007,00030
5000001759,2024,0001,102,IT-3001,159.87,EA,1020,100034,4500090108,00020
5000001759,2024,0002,101,IT-3001,178.24,EA,2010,100034,4500090108,00020
5000001760,2024,0001,101,MRO-1001,3.99,EA,2010,100006,4500090162,00030
5000001760,2024,0002,261,MRO-1001,77.74,EA,2010,100006,4500090162,00030
5000001761,2024,0001,261,FUEL-2001,182.13,L,2010,100058,4500091875,00030
5000001762,2024,0001,102,OFFC-4001,140.5,EA,1010,100040,4500090725,00030
5000001763,2025,0001,101,MRO-1002,78.47,EA,1020,100039,4500091184,00020
5000001764,2024,0001,261,SPARE-5002,33.56,EA,1010,100024,4500090261,00010
5000001765,2024,0001,101,FUEL-2001,86.03,L,1020,100003,4500090581,00040
5000001765,2024,0002,102,FUEL-2001,46.53,L,1010,100003,4500090581,00040
5000001766,2024,0001,102,IT-3001,6.7,EA,2010,100011,4500091780,00020
5000001767,2025,0001,261,SERV-6002,144.1,EA,1020,100017,4500090873,00030
5000001768,2025,0001,261,FUEL-2001,66.69,L,1010,100039,4500091728,00020
5000001768,2025,0002,261,FUEL-2001,16.27,L,1020,100039,4500091728,00020
5000001769,2025,0001,101,SERV-6002,175.54,EA,1010,100008,4500091721,00010
5000001770,2024,0001,101,OFFC-4001,194.58,EA,2010,100047,4500091232,00020
5000001771,2024,0001,102,SPARE-5002,106.66,EA,2010,100042,4500090852,00020
5000001771,2024,0002,101,SPARE-5002,11.84,EA,1010,100042,4500090852,00020
5000001771,2024,0003,261,SPARE-5002,98.16,EA,1020,100042,4500090852,00020
5000001772,2024,0001,102,IT-3001,169.59,EA,1020,100056,4500090046,00010
5000001772,2024,0002,101,IT-3001,102.01,EA,1020,100056,4500090046,00010
5000001773,2025,0001,102,IT-3002,7.09,EA,1020,100051,4500090055,00010
5000001773,2025,0002,261,IT-3002,151.55,EA,1020,100051,4500090055,00010
5000001773,2025,0003,102,IT-3002,33.59,EA,1010,100051,4500090055,00010
5000001774,2025,0001,102,SERV-6001,35.22,HR,1010,100047,4500091203,00010
5000001774,2025,0002,261,SERV-6001,54.03,HR,2010,100047,4500091203,00010
5000001774,2025,0003,101,SERV-6001,70.32,HR,1020,100047,4500091203,00010
5000001775,2025,0001,261,IT-3001,118.42,EA,1010,100025,4500091488,00020
5000001775,2025,0002,101,IT-3001,175.56,EA,2010,100025,4500091488,00020
5000001775,2025,0003,102,IT-3001,164.67,EA,2010,100025,4500091488,00020
5000001776,2025,0001,101,MRO-1002,199.95,EA,1010,100020,4500090093,00020
5000001776,2025,0002,261,MRO-1002,140.93,EA,2010,100020,4500090093,00020
5000001776,2025,0003,261,MRO-1002,174.28,EA,1020,100020,4500090093,00020
5000001777,2025,0001,261,SERV-6001,51.17,HR,1020,100037,4500091477,00010
5000001778,2025,0001,102,IT-3001,147.58,EA,2010,100030,4500090130,00010
5000001778,2025,0002,261,IT-3001,117.37,EA,1020,100030,4500090130,00010
5000001779,2025,0001,102,OFFC-4001,44.2,EA,1020,100023,4500090637,00040
5000001779,2025,0002,101,OFFC-4001,51.1,EA,2010,100023,4500090637,00040
5000001779,2025,0003,101,OFFC-4001,187.23,EA,2010,100023,4500090637,00040
5000001780,2024,0001,261,SERV-6002,133.39,EA,2010,100011,4500091266,00020
5000001780,2024,0002,101,SERV-6002,69.6,EA,2010,100011,4500091266,00020
5000001781,2024,0001,261,MRO-1002,38.09,EA,1020,100042,4500091006,00010
5000001781,2024,0002,261,MRO-1002,22.4,EA,2010,100042,4500091006,00010
5000001782,2025,0001,101,SERV-6002,20.25,EA,2010,100031,4500090021,00010
5000001782,2025,0002,261,SERV-6002,41.29,EA,2010,100031,4500090021,00010
5000001782,2025,0003,101,SERV-6002,69.97,EA,1020,100031,4500090021,00010
5000001783,2025,0001,101,SERV-6002,110.41,EA,1020,100017,4500091271,00020
5000001783,2025,0002,101,SERV-6002,77.45,EA,2010,100017,4500091271,00020
5000001784,2024,0001,261,MRO-1001,91.06,EA,1020,100029,4500091628,00010
5000001784,2024,0002,261,MRO-1001,143.64,EA,1010,100029,4500091628,00010
5000001784,2024,0003,102,MRO-1001,80.83,EA,1010,100029,4500091628,00010
5000001785,2024,0001,101,SERV-6002,186.45,EA,1010,100047,4500090421,00020
5000001785,2024,0002,101,SERV-6002,187.84,EA,1020,100047,4500090421,00020
5000001786,2025,0001,102,MRO-1001,96.63,EA,1020,100029,4500091612,00020
5000001787,2024,0001,101,IT-3002,184.26,EA,1010,100016,4500091370,00010
5000001788,2025,0001,261,IT-3001,86.47,EA,1020,100005,4500090355,00010
5000001788,2025,0002,102,IT-3001,97.02,EA,2010,100005,4500090355,00010
5000001789,2025,0001,261,MRO-1002,21.16,EA,2010,100058,4500091658,00010
5000001789,2025,0002,102,MRO-1002,14.2,EA,2010,100058,4500091658,00010
5000001789,2025,0003,102,MRO-1002,103.03,EA,2010,100058,4500091658,00010
5000001790,2024,0001,261,MRO-1001,126.64,EA,2010,100035,4500090511,00010
5000001790,2024,0002,101,MRO-1001,183.27,EA,1020,100035,4500090511,00010
5000001790,2024,0003,101,MRO-1001,6.5,EA,2010,100035,4500090511,00010
5000001791,2024,0001,261,SPARE-5002,121.81,EA,1010,100053,4500091369,00010
5000001792,2024,0001,101,SPARE-5002,26.65,EA,1010,100001,4500090894,00020
5000001792,2024,0002,261,SPARE-5002,182.05,EA,1020,100001,4500090894,00020
5000001793,2025,0001,102,FUEL-2001,27.66,L,2010,100035,4500091027,00010
5000001794,2025,0001,261,SERV-6001,74.29,HR,1010,100025,4500091277,00010
5000001795,2025,0001,101,IT-3002,77.38,EA,1010,100012,4500090862,00020
5000001795,2025,0002,261,IT-3002,63.86,EA,1010,100012,4500090862,00020
5000001796,2024,0001,261,FUEL-2001,180.63,L,2010,100044,4500091715,00040
5000001796,2024,0002,102,FUEL-2001,176.22,L,1010,100044,4500091715,00040
5000001796,2024,0003,101,FUEL-2001,104.18,L,2010,100044,4500091715,00040
5000001797,2025,0001,261,SERV-6002,56.82,EA,2010,100017,4500090211,00020
5000001797,2025,0002,261,SERV-6002,54.43,EA,1010,100017,4500090211,00020
5000001797,2025,0003,102,SERV-6002,128.58,EA,1010,100017,4500090211,00020
5000001798,2025,0001,261,FUEL-2001,179.62,L,2010,100030,4500091679,00010
5000001798,2025,0002,261,FUEL-2001,113.75,L,1020,100030,4500091679,00010
5000001798,2025,0003,261,FUEL-2001,128.36,L,1020,100030,4500091679,00010
5000001799,2024,0001,102,SPARE-5002,32.67,EA,1010,100006,4500090991,00010
5000001799,2024,0002,102,SPARE-5002,122.59,EA,1020,100006,4500090991,00010
5000001799,2024,0003,261,SPARE-5002,50.96,EA,2010,100006,4500090991,00010
5000001800,2025,0001,102,MRO-1002,87.26,EA,1020,100056,4500090580,00020
5000001800,2025,0002,101,MRO-1002,150.26,EA,1020,100056,4500090580,00020
5000001800,2025,0003,102,MRO-1002,112.55,EA,1010,100056,4500090580,00020
5000001801,2025,0001,101,FUEL-2001,134.82,L,1010,100027,4500091014,00020
5000001801,2025,0002,101,FUEL-2001,148.83,L,1010,100027,4500091014,00020
5000001801,2025,0003,102,FUEL-2001,41.54,L,1010,100027,4500091014,00020
5000001802,2025,0001,261,MRO-1001,60.54,EA,1020,100032,4500091289,00010
5000001802,2025,0002,261,MRO-1001,114.54,EA,1010,100032,4500091289,00010
5000001802,2025,0003,101,MRO-1001,5.76,EA,1020,100032,4500091289,00010
5000001803,2025,0001,261,SPARE-5002,22.72,EA,1010,100048,4500090455,00030
5000001803,2025,0002,101,SPARE-5002,63.82,EA,2010,100048,4500090455,00030
5000001803,2025,0003,261,SPARE-5002,86.17,EA,1020,100048,4500090455,00030
5000001804,2025,0001,101,OFFC-4001,3.51,EA,1020,100002,4500090893,00030
5000001805,2025,0001,101,IT-3001,24.92,EA,1010,100053,4500090477,00030
5000001806,2024,0001,101,OFFC-4001,180.96,EA,1010,100038,4500091229,00020
5000001806,2024,0002,261,OFFC-4001,133.18,EA,1010,100038,4500091229,00020
5000001807,2024,0001,101,SERV-6001,92.76,HR,1010,100046,4500090488,00020
5000001807,2024,0002,261,SERV-6001,190.55,HR,2010,100046,4500090488,00020
5000001808,2024,0001,102,MRO-1002,176.41,EA,2010,100027,4500090122,00030
5000001808,2024,0002,102,MRO-1002,156.73,EA,1010,100027,4500090122,00030
5000001809,2024,0001,101,OFFC-4001,165.21,EA,2010,100058,4500090611,00040
5000001810,2025,0001,101,SPARE-5002,181.79,EA,2010,100058,4500091223,00020
5000001810,2025,0002,261,SPARE-5002,26.7,EA,1020,100058,4500091223,00020
5000001811,2025,0001,101,SERV-6001,195.1,HR,1020,100048,4500091481,00020
5000001811,2025,0002,261,SERV-6001,154.32,HR,2010,100048,4500091481,00020
5000001812,2024,0001,101,FUEL-2001,137.94,L,2010,100032,4500091825,00020
5000001812,2024,0002,261,FUEL-2001,95.01,L,2010,100032,4500091825,00020
5000001812,2024,0003,101,FUEL-2001,100.75,L,1020,100032,4500091825,00020
5000001813,2025,0001,261,IT-3001,118.33,EA,1010,100005,4500091076,00030
5000001813,2025,0002,261,IT-3001,126.48,EA,1020,100005,4500091076,00030
5000001814,2024,0001,102,SERV-6002,12.35,EA,2010,100044,4500090451,00040
5000001814,2024,0002,102,SERV-6002,14.47,EA,1020,100044,4500090451,00040
5000001814,2024,0003,102,SERV-6002,16.73,EA,1020,100044,4500090451,00040
5000001815,2025,0001,102,MRO-1002,180.85,EA,2010,100031,4500090572,00020
5000001816,2025,0001,261,SERV-6001,66.37,HR,1020,100013,4500090226,00020
5000001816,2025,0002,261,SERV-6001,68.5,HR,2010,100013,4500090226,00020
5000001817,2025,0001,261,MRO-1001,186.77,EA,1010,100006,4500090124,00010
5000001818,2024,0001,101,SPARE-5002,158.27,EA,1020,100036,4500090981,00010
5000001819,2024,0001,261,IT-3002,85.29,EA,1010,100035,4500090952,00030
5000001819,2024,0002,101,IT-3002,145.01,EA,1020,100035,4500090952,00030
5000001820,2024,0001,261,FUEL-2001,4.58,L,1020,100050,4500091543,00020
5000001820,2024,0002,102,FUEL-2001,180.88,L,2010,100050,4500091543,00020
5000001821,2025,0001,261,MRO-1001,33.31,EA,1010,100052,4500090506,00010
5000001821,2025,0002,102,MRO-1001,27.67,EA,1010,100052,4500090506,00010
5000001822,2024,0001,261,IT-3001,164.02,EA,1020,100016,4500090745,00010
5000001822,2024,0002,101,IT-3001,7.2,EA,2010,100016,4500090745,00010
5000001822,2024,0003,261,IT-3001,100.6,EA,1010,100016,4500090745,00010
5000001823,2024,0001,101,SERV-6001,118.03,HR,2010,100057,4500091640,00020
5000001824,2025,0001,101,MRO-1001,39.18,EA,1020,100047,4500091707,00020
5000001824,2025,0002,261,MRO-1001,38.15,EA,1020,100047,4500091707,00020
5000001824,2025,0003,101,MRO-1001,100.08,EA,2010,100047,4500091707,00020
5000001825,2024,0001,102,IT-3002,137.42,EA,1010,100044,4500090910,00030
5000001825,2024,0002,261,IT-3002,104.62,EA,2010,100044,4500090910,00030
5000001826,2025,0001,101,SPARE-5001,40.34,EA,1010,100048,4500090359,00030
5000001826,2025,0002,261,SPARE-5001,104.24,EA,2010,100048,4500090359,00030
5000001827,2025,0001,102,SPARE-5001,19.44,EA,1010,100012,4500090722,00010
5000001827,2025,0002,261,SPARE-5001,94.98,EA,1020,100012,4500090722,00010
5000001828,2024,0001,261,OFFC-4001,60.17,EA,1020,100038,4500091038,00030
5000001828,2024,0002,102,OFFC-4001,39.24,EA,1020,100038,4500091038,00030
5000001829,2025,0001,101,MRO-1001,159.51,EA,1010,100048,4500090359,00020
5000001829,2025,0002,261,MRO-1001,128.55,EA,2010,100048,4500090359,00020
5000001830,2024,0001,102,SERV-6001,173.13,HR,1020,100031,4500090377,00020
5000001830,2024,0002,261,SERV-6001,92.37,HR,2010,100031,4500090377,00020
5000001830,2024,0003,102,SERV-6001,99.65,HR,1020,100031,4500090377,00020
5000001831,2025,0001,102,SPARE-5001,150.42,EA,1020,100042,4500090657,00010
5000001831,2025,0002,102,SPARE-5001,100.12,EA,1020,100042,4500090657,00010
5000001832,2024,0001,101,OFFC-4001,91.49,EA,1010,100021,4500090453,00030
5000001832,2024,0002,102,OFFC-4001,169.95,EA,2010,100021,4500090453,00030
5000001833,2025,0001,102,SERV-6001,63.15,HR,2010,100035,4500091881,00010
5000001834,2025,0001,102,IT-3002,181.66,EA,1020,100029,4500091560,00010
5000001835,2024,0001,261,SERV-6002,33.28,EA,1010,100041,4500090237,00020
5000001835,2024,0002,101,SERV-6002,116.38,EA,1010,100041,4500090237,00020
5000001836,2025,0001,102,MRO-1001,149.15,EA,1010,100032,4500091130,00010
5000001837,2025,0001,261,SERV-6002,199.09,EA,2010,100010,4500090436,00020
5000001838,2024,0001,101,IT-3002,41.86,EA,1020,100012,4500091991,00020
5000001839,2025,0001,101,IT-3001,86.26,EA,1010,100050,4500090865,00030
5000001839,2025,0002,102,IT-3001,76.67,EA,1010,100050,4500090865,00030
5000001839,2025,0003,102,IT-3001,80.14,EA,1010,100050,4500090865,00030
5000001840,2025,0001,261,OFFC-4001,181.67,EA,1020,100046,4500091082,00040
5000001841,2025,0001,102,MRO-1002,8.58,EA,2010,100007,4500090973,00010
5000001842,2025,0001,101,IT-3001,82.42,EA,1010,100052,4500091072,00020
5000001842,2025,0002,101,IT-3001,186.92,EA,1020,100052,4500091072,00020
5000001842,2025,0003,261,IT-3001,156.95,EA,1010,100052,4500091072,00020
5000001843,2025,0001,261,SPARE-5002,73.04,EA,1010,100043,4500091507,00020
5000001844,2024,0001,102,SPARE-5002,30.71,EA,1010,100046,4500091958,00040
5000001845,2024,0001,261,SPARE-5002,112.0,EA,1020,100043,4500091507,00020
5000001845,2024,0002,102,SPARE-5002,115.91,EA,1020,100043,4500091507,00020
5000001845,2024,0003,261,SPARE-5002,43.23,EA,2010,100043,4500091507,00020
5000001846,2024,0001,101,IT-3001,84.79,EA,1010,100036,4500090378,00020
5000001846,2024,0002,261,IT-3001,49.55,EA,2010,100036,4500090378,00020
5000001846,2024,0003,261,IT-3001,106.22,EA,2010,100036,4500090378,00020
5000001847,2024,0001,261,SPARE-5002,91.57,EA,1010,100057,4500091753,00010
5000001848,2025,0001,261,OFFC-4001,177.67,EA,1020,100058,4500091813,00010
5000001848,2025,0002,261,OFFC-4001,71.16,EA,1010,100058,4500091813,00010
5000001848,2025,0003,261,OFFC-4001,135.14,EA,2010,100058,4500091813,00010
5000001849,2024,0001,261,FUEL-2001,88.39,L,2010,100053,4500091793,00010
5000001850,2025,0001,101,MRO-1002,76.53,EA,2010,100006,4500091136,00010
5000001850,2025,0002,102,MRO-1002,20.96,EA,1010,100006,4500091136,00010
5000001850,2025,0003,101,MRO-1002,8.37,EA,2010,100006,4500091136,00010
5000001851,2025,0001,102,IT-3001,80.96,EA,1010,100044,4500090658,00020
5000001851,2025,0002,102,IT-3001,130.54,EA,1020,100044,4500090658,00020
5000001852,2025,0001,101,SPARE-5001,118.85,EA,1020,100013,4500090553,00020
5000001852,2025,0002,261,SPARE-5001,17.39,EA,1010,100013,4500090553,00020
5000001853,2025,0001,102,SPARE-5002,41.05,EA,2010,100045,4500090585,00040
5000001853,2025,0002,261,SPARE-5002,1.91,EA,1020,100045,4500090585,00040
5000001853,2025,0003,102,SPARE-5002,151.76,EA,2010,100045,4500090585,00040
5000001854,2025,0001,101,IT-3002,69.95,EA,2010,100031,4500090494,00030
5000001855,2024,0001,261,IT-3001,17.94,EA,1020,100018,4500090518,00020
5000001855,2024,0002,102,IT-3001,35.75,EA,2010,100018,4500090518,00020
5000001855,2024,0003,261,IT-3001,37.72,EA,1020,100018,4500090518,00020
5000001856,2024,0001,101,IT-3002,26.36,EA,1010,100045,4500091740,00030
5000001856,2024,0002,102,IT-3002,138.43,EA,1010,100045,4500091740,00030
5000001856,2024,0003,102,IT-3002,28.54,EA,1010,100045,4500091740,00030
5000001857,2024,0001,101,MRO-1002,183.55,EA,1020,100030,4500090133,00020
5000001858,2025,0001,261,SPARE-5002,29.21,EA,1010,100038,4500090682,00020
5000001859,2024,0001,101,SPARE-5002,190.0,EA,1010,100054,4500090443,00030
5000001859,2024,0002,101,SPARE-5002,16.41,EA,1020,100054,4500090443,00030
5000001860,2024,0001,101,SPARE-5001,7.85,EA,2010,100018,4500090879,00010
5000001860,2024,0002,101,SPARE-5001,14.3,EA,2010,100018,4500090879,00010
5000001860,2024,0003,261,SPARE-5001,92.84,EA,1020,100018,4500090879,00010
5000001861,2024,0001,261,FUEL-2001,13.58,L,1020,100000,4500091647,00030
5000001862,2025,0001,101,FUEL-2001,145.35,L,1020,100022,4500090076,00010
5000001863,2025,0001,102,FUEL-2001,155.7,L,1020,100043,4500090194,00020
5000001863,2025,0002,101,FUEL-2001,197.72,L,1010,100043,4500090194,00020
5000001863,2025,0003,102,FUEL-2001,94.04,L,1010,100043,4500090194,00020
5000001864,2025,0001,261,OFFC-4001,2.65,EA,2010,100057,4500090632,00010
5000001865,2024,0001,101,SPARE-5002,120.46,EA,1010,100051,4500091927,00020
5000001865,2024,0002,102,SPARE-5002,74.61,EA,1020,100051,4500091927,00020
5000001866,2024,0001,102,SPARE-5001,150.62,EA,1010,100059,4500090394,00010
5000001866,2024,0002,101,SPARE-5001,113.64,EA,2010,100059,4500090394,00010
5000001867,2025,0001,261,MRO-1002,14.02,EA,1010,100054,4500090729,00040
5000001867,2025,0002,102,MRO-1002,67.8,EA,1010,100054,4500090729,00040
5000001868,2025,0001,261,SERV-6001,148.92,HR,1020,100052,4500091361,00010
5000001868,2025,0002,101,SERV-6001,153.24,HR,2010,100052,4500091361,00010
5000001868,2025,0003,101,SERV-6001,188.32,HR,2010,100052,4500091361,00010
5000001869,2024,0001,261,FUEL-2001,39.46,L,2010,100024,4500091000,00030
5000001869,2024,0002,102,FUEL-2001,39.1,L,2010,100024,4500091000,00030
5000001870,2025,0001,261,IT-3002,134.22,EA,2010,100033,4500091231,00010
5000001870,2025,0002,102,IT-3002,101.69,EA,1010,100033,4500091231,00010
5000001870,2025,0003,101,IT-3002,109.52,EA,1020,100033,4500091231,00010
5000001871,2024,0001,102,MRO-1002,72.81,EA,1020,100042,4500091472,00020
5000001871,2024,0002,102,MRO-1002,181.97,EA,1020,100042,4500091472,00020
5000001872,2024,0001,101,SERV-6001,57.73,HR,1010,100010,4500090232,00010
5000001873,2024,0001,261,IT-3001,78.71,EA,1010,100031,4500090801,00020
5000001874,2024,0001,101,SERV-6001,2.86,HR,1020,100032,4500091634,00030
5000001874,2024,0002,261,SERV-6001,170.61,HR,1020,100032,4500091634,00030
5000001874,2024,0003,101,SERV-6001,183.91,HR,1020,100032,4500091634,00030
5000001875,2024,0001,102,SERV-6002,143.11,EA,1020,100000,4500091978,00010
5000001876,2024,0001,101,SERV-6001,52.45,HR,1020,100013,4500091024,00030
5000001876,2024,0002,101,SERV-6001,152.78,HR,1020,100013,4500091024,00030
5000001876,2024,0003,102,SERV-6001,82.73,HR,2010,100013,4500091024,00030
5000001877,2024,0001,261,FUEL-2001,178.87,L,1010,100025,4500090542,00010
5000001878,2025,0001,101,SPARE-5001,107.32,EA,1010,100048,4500091913,00010
5000001878,2025,0002,101,SPARE-5001,56.58,EA,2010,100048,4500091913,00010
5000001878,2025,0003,261,SPARE-5001,129.32,EA,1010,100048,4500091913,00010
5000001879,2025,0001,102,OFFC-4001,94.73,EA,2010,100038,4500091038,00030
5000001879,2025,0002,102,OFFC-4001,18.71,EA,1020,100038,4500091038,00030
5000001880,2025,0001,102,SPARE-5002,5.64,EA,1010,100027,4500091748,00010
5000001881,2024,0001,102,MRO-1002,14.43,EA,2010,100016,4500090660,00020
5000001881,2024,0002,102,MRO-1002,132.03,EA,1020,100016,4500090660,00020
5000001881,2024,0003,261,MRO-1002,141.96,EA,2010,100016,4500090660,00020
5000001882,2024,0001,101,FUEL-2001,184.61,L,1020,100017,4500091892,00010
5000001882,2024,0002,102,FUEL-2001,29.01,L,1020,100017,4500091892,00010
5000001882,2024,0003,261,FUEL-2001,60.46,L,1010,100017,4500091892,00010
5000001883,2025,0001,102,OFFC-4001,6.16,EA,1020,100054,4500091981,00030
5000001883,2025,0002,102,OFFC-4001,141.25,EA,2010,100054,4500091981,00030
5000001883,2025,0003,102,OFFC-4001,1.74,EA,1010,100054,4500091981,00030
5000001884,2025,0001,261,MRO-1001,74.56,EA,1010,100010,4500091358,00010
5000001884,2025,0002,261,MRO-1001,104.66,EA,2010,100010,4500091358,00010
5000001885,2024,0001,102,SERV-6002,132.13,EA,1020,100025,4500091488,00010
5000001886,2025,0001,102,MRO-1002,193.62,EA,1010,100054,4500090370,00030
5000001887,2024,0001,261,SERV-6001,126.99,HR,1010,100049,4500091621,00030
5000001887,2024,0002,101,SERV-6001,114.07,HR,1010,100049,4500091621,00030
5000001888,2025,0001,261,SPARE-5001,118.6,EA,1020,100032,4500091075,00010
