EBELN,EBELP,MATNR,TXZ01,WERKS,MATKL,MENGE,MEINS,NETPR,PEINH,NETWR
4500091542,00010,IT-3001,Ruggedized Laptop,1020,IT,269.09,EA,764.3,1,205665.49
4500091542,00020,MRO-1002,Landing Gear Bushing,2010,MRO,417.55,EA,5008.4,1,2091257.42
4500091543,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,147.73,L,3040.8,1,449217.38
4500091543,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,256.68,L,1518.81,1,389848.15
4500091543,00030,IT-3001,Ruggedized Laptop,2010,IT,101.58,EA,2413.27,1,245139.97
4500091544,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,191.24,HR,7222.19,1,1381171.62
4500091545,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,89.12,HR,7551.34,1,672975.42
4500091545,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,165.55,HR,186.17,1,30820.44
4500091546,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,421.92,EA,6927.72,1,2922943.62
4500091546,00020,SERV-6002,Cleaning Service Cycle,1020,SERV,214.03,EA,7236.37,1,1548800.27
4500091546,00030,IT-3002,Network Switch 24-port,1010,IT,164.05,EA,2595.27,1,425754.04
4500091547,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,19.78,EA,4743.5,1,93826.43
4500091547,00020,OFFC-4001,Printer Toner Cartridge,1020,OFFC,137.71,EA,4412.82,1,607689.44
4500091548,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,294.93,EA,4898.1,1,1444596.63
4500091548,00020,SPARE-5002,Brake Disc Assembly,1020,SPARE,9.18,EA,5612.35,1,51521.37
4500091548,00030,MRO-1001,Hydraulic Pump Assembly,1020,MRO,436.22,EA,6934.96,1,3025168.25
4500091548,00040,SERV-6002,Cleaning Service Cycle,2010,SERV,26.69,EA,6773.31,1,180779.64
4500091549,00010,OFFC-4001,Printer Toner Cartridge,1020,OFFC,196.7,EA,6637.57,1,1305610.02
4500091550,00010,MRO-1002,Landing Gear Bushing,1020,MRO,192.8,EA,5304.25,1,1022659.4
4500091551,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,441.59,EA,7937.7,1,3505208.94
4500091551,00020,OFFC-4001,Printer Toner Cartridge,1020,OFFC,379.97,EA,152.78,1,58051.82
4500091551,00030,SPARE-5001,Turbine Blade Set,1010,SPARE,204.86,EA,5665.13,1,1160558.53
4500091552,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,415.89,EA,4305.73,1,1790710.05
4500091553,00010,IT-3001,Ruggedized Laptop,1020,IT,269.92,EA,6972.92,1,1882130.57
4500091554,00010,SPARE-5001,Turbine Blade Set,2010,SPARE,429.87,EA,6948.02,1,2986745.36
4500091554,00020,SPARE-5001,Turbine Blade Set,1010,SPARE,98.74,EA,4106.95,1,405520.24
4500091555,00010,MRO-1002,Landing Gear Bushing,1010,MRO,483.45,EA,4890.91,1,2364510.44
4500091555,00020,MRO-1001,Hydraulic Pump Assembly,2010,MRO,379.79,EA,5148.75,1,1955443.76
4500091555,00030,OFFC-4001,Printer Toner Cartridge,2010,OFFC,74.57,EA,6948.45,1,518145.92
4500091556,00010,OFFC-4001,Printer Toner Cartridge,1010,OFFC,208.06,EA,431.81,1,89842.39
4500091556,00020,SPARE-5001,Turbine Blade Set,1020,SPARE,108.6,EA,2446.28,1,265666.01
4500091556,00030,IT-3001,Ruggedized Laptop,2010,IT,314.81,EA,2080.16,1,654855.17
4500091556,00040,SERV-6002,Cleaning Service Cycle,1010,SERV,189.38,EA,5915.22,1,1120224.36
4500091557,00010,SPARE-5001,Turbine Blade Set,2010,SPARE,45.3,EA,5718.23,1,259035.82
4500091557,00020,MRO-1001,Hydraulic Pump Assembly,1010,MRO,224.8,EA,1774.33,1,398869.38
4500091557,00030,SPARE-5002,Brake Disc Assembly,1020,SPARE,151.43,EA,6933.77,1,1049980.79
4500091557,00040,SPARE-5002,Brake Disc Assembly,1020,SPARE,443.18,EA,1401.01,1,620899.61
4500091558,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,307.51,HR,7277.73,1,2237974.75
4500091559,00010,IT-3002,Network Switch 24-port,1010,IT,419.82,EA,5708.64,1,2396601.24
4500091559,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,177.72,EA,1538.26,1,273379.57
4500091560,00010,IT-3002,Network Switch 24-port,1010,IT,13.49,EA,6979.51,1,94153.59
4500091560,00020,SPARE-5002,Brake Disc Assembly,1020,SPARE,211.2,EA,2850.44,1,602012.93
4500091560,00030,SERV-6002,Cleaning Service Cycle,1010,SERV,223.13,EA,1613.78,1,360082.73
4500091560,00040,MRO-1002,Landing Gear Bushing,1010,MRO,159.23,EA,3780.05,1,601897.36
4500091561,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,398.36,EA,2993.35,1,1192430.91
4500091561,00020,SERV-6001,Ground Handling Labor Hr,2010,SERV,75.86,HR,5964.02,1,452430.56
4500091561,00030,IT-3002,Network Switch 24-port,1020,IT,172.36,EA,4212.16,1,726007.9
4500091562,00010,SPARE-5001,Turbine Blade Set,2010,SPARE,215.49,EA,274.5,1,59152.01
4500091562,00020,MRO-1001,Hydraulic Pump Assembly,1020,MRO,430.99,EA,313.82,1,135253.28
4500091563,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,494.81,EA,5332.09,1,2638371.45
4500091563,00020,MRO-1002,Landing Gear Bushing,2010,MRO,40.25,EA,5521.69,1,222248.02
4500091563,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,284.28,HR,5890.07,1,1674429.1
4500091564,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,213.77,EA,2509.43,1,536440.85
4500091564,00020,SPARE-5002,Brake Disc Assembly,2010,SPARE,224.89,EA,7388.07,1,1661503.06
4500091564,00030,SPARE-5001,Turbine Blade Set,1020,SPARE,256.05,EA,5358.06,1,1371931.26
4500091565,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,8.9,EA,2995.45,1,26659.51
4500091565,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,202.65,EA,7824.05,1,1585543.73
4500091566,00010,IT-3001,Ruggedized Laptop,2010,IT,2.8,EA,1460.24,1,4088.67
4500091566,00020,FUEL-2001,Jet A-1 Fuel,1010,FUEL,248.69,L,7267.98,1,1807473.95
4500091567,00010,IT-3002,Network Switch 24-port,1010,IT,28.34,EA,556.52,1,15771.78
4500091568,00010,IT-3001,Ruggedized Laptop,1020,IT,276.33,EA,6707.31,1,1853430.97
4500091568,00020,SPARE-5002,Brake Disc Assembly,1010,SPARE,366.88,EA,4012.73,1,1472190.38
4500091569,00010,IT-3002,Network Switch 24-port,2010,IT,52.45,EA,7441.58,1,390310.87
4500091569,00020,FUEL-2001,Jet A-1 Fuel,2010,FUEL,458.25,L,1822.92,1,835353.09
4500091569,00030,SPARE-5002,Brake Disc Assembly,1010,SPARE,322.92,EA,6709.66,1,2166683.41
4500091570,00010,MRO-1002,Landing Gear Bushing,1020,MRO,102.69,EA,7755.61,1,796423.59
4500091570,00020,MRO-1002,Landing Gear Bushing,1010,MRO,253.24,EA,1519.43,1,384780.45
4500091570,00030,OFFC-4001,Printer Toner Cartridge,1020,OFFC,257.54,EA,1580.85,1,407132.11
4500091571,00010,MRO-1002,Landing Gear Bushing,1020,MRO,244.99,EA,4826.49,1,1182441.79
4500091571,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,403.56,EA,481.93,1,194487.67
4500091572,00010,OFFC-4001,Printer Toner Cartridge,1010,OFFC,404.02,EA,6719.24,1,2714707.34
4500091572,00020,SPARE-5001,Turbine Blade Set,1010,SPARE,230.9,EA,6068.03,1,1401108.13
4500091572,00030,IT-3001,Ruggedized Laptop,1010,IT,269.48,EA,7540.86,1,2032110.95
4500091573,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,33.45,HR,2080.44,1,69590.72
4500091573,00020,IT-3001,Ruggedized Laptop,1010,IT,130.3,EA,5634.55,1,734181.87
4500091574,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,368.02,EA,830.81,1,305754.7
4500091575,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,44.97,EA,2010.68,1,90420.28
4500091575,00020,OFFC-4001,Printer Toner Cartridge,1010,OFFC,181.86,EA,6794.82,1,1235705.97
4500091575,00030,OFFC-4001,Printer Toner Cartridge,1020,OFFC,112.51,EA,1534.68,1,172666.85
4500091576,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,274.97,EA,5315.88,1,1461707.52
4500091576,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,228.85,EA,5936.55,1,1358579.47
4500091576,00030,SPARE-5001,Turbine Blade Set,1020,SPARE,119.45,EA,6405.76,1,765168.03
4500091577,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,77.2,EA,3347.47,1,258424.68
4500091577,00020,MRO-1002,Landing Gear Bushing,1010,MRO,467.53,EA,7340.54,1,3431922.67
4500091577,00030,MRO-1001,Hydraulic Pump Assembly,2010,MRO,210.26,EA,855.04,1,179780.71
4500091578,00010,IT-3002,Network Switch 24-port,1020,IT,67.86,EA,5925.63,1,402113.25
4500091578,00020,SERV-6001,Ground Handling Labor Hr,1010,SERV,71.56,HR,6597.33,1,472104.93
4500091579,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,417.99,EA,4556.48,1,1904563.08
4500091579,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,16.21,L,1564.55,1,25361.36
4500091580,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,246.65,EA,6085.31,1,1500941.71
4500091580,00020,SPARE-5002,Brake Disc Assembly,1010,SPARE,25.53,EA,1625.87,1,41508.46
4500091581,00010,FUEL-2001,Jet A-1 Fuel,1020,FUEL,127.79,L,1547.17,1,197712.85
4500091581,00020,MRO-1002,Landing Gear Bushing,1020,MRO,73.23,EA,2810.19,1,205790.21
4500091581,00030,OFFC-4001,Printer Toner Cartridge,1010,OFFC,93.95,EA,5743.4,1,539592.43
4500091581,00040,OFFC-4001,Printer Toner Cartridge,2010,OFFC,338.77,EA,4103.52,1,1390149.47
4500091582,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,15.31,HR,6334.53,1,96981.65
4500091582,00020,IT-3002,Network Switch 24-port,1020,IT,7.38,EA,6269.74,1,46270.68
4500091582,00030,SPARE-5002,Brake Disc Assembly,1020,SPARE,132.48,EA,7637.86,1,1011863.69
4500091583,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,481.51,EA,2091.49,1,1007073.35
4500091583,00020,MRO-1002,Landing Gear Bushing,1020,MRO,450.39,EA,2647.25,1,1192294.93
4500091583,00030,SPARE-5001,Turbine Blade Set,2010,SPARE,402.82,EA,1780.05,1,717039.74
4500091583,00040,SPARE-5002,Brake Disc Assembly,1020,SPARE,265.89,EA,7415.43,1,1971688.68
4500091584,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,323.93,EA,7082.69,1,2294295.77
4500091585,00010,IT-3002,Network Switch 24-port,2010,IT,241.52,EA,4721.19,1,1140261.81
4500091586,00010,OFFC-4001,Printer Toner Cartridge,1020,OFFC,61.51,EA,5773.83,1,355148.28
4500091586,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,293.84,HR,7922.82,1,2328041.43
4500091587,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,404.63,EA,5853.99,1,2368699.97
4500091587,00020,IT-3001,Ruggedized Laptop,1010,IT,154.51,EA,1042.6,1,161092.13
4500091587,00030,SERV-6002,Cleaning Service Cycle,2010,SERV,179.85,EA,761.95,1,137036.71
4500091588,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,247.22,EA,6466.47,1,1598640.71
4500091588,00020,SERV-6001,Ground Handling Labor Hr,2010,SERV,379.81,HR,3244.02,1,1232111.24
4500091589,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,453.21,HR,5740.9,1,2601833.29
4500091589,00020,MRO-1002,Landing Gear Bushing,1020,MRO,263.94,EA,1251.01,1,330191.58
4500091590,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,453.42,EA,5120.33,1,2321660.03
4500091590,00020,MRO-1001,Hydraulic Pump Assembly,1020,MRO,305.8,EA,3205.8,1,980333.64
4500091590,00030,SERV-6001,Ground Handling Labor Hr,2010,SERV,110.19,HR,7789.06,1,858276.52
4500091590,00040,IT-3002,Network Switch 24-port,1020,IT,287.69,EA,6650.99,1,1913423.31
4500091591,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,342.16,EA,5678.77,1,1943047.94
4500091591,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,461.96,L,5606.16,1,2589821.67
4500091591,00030,IT-3002,Network Switch 24-port,1020,IT,269.19,EA,3669.68,1,987841.16
4500091592,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,162.29,EA,980.0,1,159044.2
4500091592,00020,MRO-1002,Landing Gear Bushing,1020,MRO,395.16,EA,4958.17,1,1959270.46
4500091592,00030,IT-3002,Network Switch 24-port,1020,IT,167.99,EA,2160.4,1,362925.6
4500091592,00040,OFFC-4001,Printer Toner Cartridge,1020,OFFC,393.78,EA,594.09,1,233940.76
4500091593,00010,MRO-1001,Hydraulic Pump Assembly,1010,MRO,456.84,EA,417.57,1,190762.68
4500091593,00020,OFFC-4001,Printer Toner Cartridge,1010,OFFC,368.46,EA,6549.05,1,2413062.96
4500091594,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,87.1,L,2260.64,1,196901.74
4500091594,00020,SERV-6001,Ground Handling Labor Hr,2010,SERV,141.1,HR,4340.77,1,612482.65
4500091594,00030,IT-3001,Ruggedized Laptop,1010,IT,153.35,EA,5309.29,1,814179.62
4500091594,00040,SPARE-5002,Brake Disc Assembly,2010,SPARE,191.4,EA,4435.31,1,848918.33
4500091595,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,397.02,EA,1588.35,1,630606.72
4500091595,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,3.5,HR,6711.27,1,23489.44
4500091595,00030,IT-3001,Ruggedized Laptop,2010,IT,219.88,EA,1951.25,1,429040.85
4500091596,00010,SPARE-5001,Turbine Blade Set,2010,SPARE,440.49,EA,2773.5,1,1221699.02
4500091596,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,446.36,L,346.41,1,154623.57
4500091596,00030,SPARE-5002,Brake Disc Assembly,1020,SPARE,428.04,EA,7452.53,1,3189980.94
4500091597,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,462.66,EA,6823.48,1,3156951.26
4500091597,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,287.12,EA,874.54,1,251097.92
4500091598,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,86.19,EA,702.22,1,60524.34
4500091598,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,361.6,EA,6801.34,1,2459364.54
4500091598,00030,IT-3001,Ruggedized Laptop,2010,IT,278.98,EA,6889.95,1,1922158.25
4500091599,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,130.65,EA,7540.3,1,985140.2
4500091599,00020,SPARE-5001,Turbine Blade Set,1020,SPARE,239.37,EA,4105.75,1,982793.38
4500091600,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,252.93,EA,3659.56,1,925612.51
4500091601,00010,OFFC-4001,Printer Toner Cartridge,1020,OFFC,103.8,EA,820.48,1,85165.82
4500091601,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,271.21,EA,4169.71,1,1130867.05
4500091602,00010,SPARE-5001,Turbine Blade Set,2010,SPARE,175.9,EA,6245.45,1,1098574.66
4500091602,00020,MRO-1001,Hydraulic Pump Assembly,1020,MRO,241.22,EA,2905.93,1,700968.43
4500091602,00030,SERV-6002,Cleaning Service Cycle,1010,SERV,132.4,EA,6354.46,1,841330.5
4500091602,00040,IT-3002,Network Switch 24-port,2010,IT,112.1,EA,6131.36,1,687325.46
4500091603,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,415.2,EA,2139.74,1,888420.05
4500091603,00020,MRO-1001,Hydraulic Pump Assembly,2010,MRO,243.95,EA,7573.94,1,1847662.66
4500091604,00010,MRO-1002,Landing Gear Bushing,1010,MRO,497.06,EA,5318.64,1,2643683.2
4500091604,00020,MRO-1002,Landing Gear Bushing,1020,MRO,474.92,EA,5154.72,1,2448079.62
4500091604,00030,SPARE-5002,Brake Disc Assembly,2010,SPARE,429.55,EA,6136.67,1,2636006.6
4500091604,00040,IT-3002,Network Switch 24-port,2010,IT,120.96,EA,592.62,1,71683.32
4500091605,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,169.05,HR,2051.41,1,346790.86
4500091605,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,135.91,EA,7731.9,1,1050842.53
4500091605,00030,SPARE-5002,Brake Disc Assembly,1020,SPARE,155.2,EA,3160.19,1,490461.49
4500091605,00040,OFFC-4001,Printer Toner Cartridge,1020,OFFC,234.33,EA,4964.2,1,1163260.99
4500091606,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,373.67,EA,2425.27,1,906250.64
4500091606,00020,OFFC-4001,Printer Toner Cartridge,1020,OFFC,464.06,EA,799.81,1,371159.83
4500091606,00030,SPARE-5001,Turbine Blade Set,2010,SPARE,23.11,EA,6303.57,1,145675.5
4500091607,00010,IT-3001,Ruggedized Laptop,2010,IT,371.09,EA,5248.5,1,1947665.86
4500091607,00020,IT-3002,Network Switch 24-port,1020,IT,222.58,EA,2418.65,1,538343.12
4500091608,00010,IT-3001,Ruggedized Laptop,1020,IT,487.12,EA,1013.39,1,493642.54
4500091608,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,286.38,EA,7957.66,1,2278914.67
4500091608,00030,IT-3001,Ruggedized Laptop,2010,IT,250.16,EA,2281.54,1,570750.05
4500091608,00040,SPARE-5001,Turbine Blade Set,1010,SPARE,19.5,EA,3702.61,1,72200.9
4500091609,00010,MRO-1002,Landing Gear Bushing,1020,MRO,219.73,EA,301.42,1,66231.02
4500091610,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,156.99,HR,5445.63,1,854909.45
4500091610,00020,FUEL-2001,Jet A-1 Fuel,2010,FUEL,55.81,L,6389.05,1,356572.88
4500091611,00010,IT-3001,Ruggedized Laptop,1010,IT,395.5,EA,3904.72,1,1544316.76
4500091611,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,439.72,EA,6368.76,1,2800471.15
4500091611,00030,SERV-6001,Ground Handling Labor Hr,1010,SERV,297.58,HR,382.89,1,113940.41
4500091612,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,410.32,EA,6031.19,1,2474717.88
4500091612,00020,MRO-1001,Hydraulic Pump Assembly,2010,MRO,38.13,EA,1532.7,1,58441.85
4500091613,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,240.41,EA,6179.69,1,1485659.27
4500091613,00020,SPARE-5001,Turbine Blade Set,1010,SPARE,221.37,EA,6565.07,1,1453309.55
4500091614,00010,IT-3001,Ruggedized Laptop,1020,IT,402.49,EA,6197.95,1,2494612.9
4500091614,00020,OFFC-4001,Printer Toner Cartridge,1010,OFFC,280.8,EA,1243.87,1,349278.7
4500091614,00030,SERV-6001,Ground Handling Labor Hr,1010,SERV,87.88,HR,6801.41,1,597707.91
4500091614,00040,SPARE-5001,Turbine Blade Set,2010,SPARE,119.41,EA,5841.09,1,697484.56
4500091615,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,336.44,L,7656.17,1,2575841.83
4500091616,00010,MRO-1002,Landing Gear Bushing,2010,MRO,293.2,EA,6321.95,1,1853595.74
4500091617,00010,IT-3002,Network Switch 24-port,1010,IT,189.39,EA,2990.97,1,566459.81
4500091617,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,188.02,L,6555.4,1,1232546.31
4500091617,00030,IT-3002,Network Switch 24-port,1010,IT,462.34,EA,892.82,1,412786.4
4500091618,00010,IT-3001,Ruggedized Laptop,1020,IT,256.09,EA,165.96,1,42500.7
4500091618,00020,FUEL-2001,Jet A-1 Fuel,2010,FUEL,29.91,L,4429.88,1,132497.71
4500091618,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,51.03,HR,4753.03,1,242547.12
4500091618,00040,SPARE-5001,Turbine Blade Set,2010,SPARE,256.98,EA,6246.98,1,1605348.92
4500091619,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,473.11,EA,2103.06,1,994978.72
4500091619,00020,IT-3001,Ruggedized Laptop,1010,IT,99.96,EA,2602.67,1,260162.89
4500091620,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,98.6,EA,4075.1,1,401804.86
4500091620,00020,IT-3002,Network Switch 24-port,2010,IT,234.89,EA,3873.58,1,909865.21
4500091620,00030,SERV-6002,Cleaning Service Cycle,2010,SERV,6.27,EA,3385.87,1,21229.4
4500091620,00040,SPARE-5002,Brake Disc Assembly,1010,SPARE,218.31,EA,7771.17,1,1696524.12
4500091621,00010,MRO-1002,Landing Gear Bushing,1010,MRO,318.62,EA,1500.62,1,478127.54
4500091621,00020,SPARE-5002,Brake Disc Assembly,2010,SPARE,74.49,EA,2269.87,1,169082.62
4500091621,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,197.98,HR,413.62,1,81888.49
4500091621,00040,MRO-1002,Landing Gear Bushing,1010,MRO,251.0,EA,6515.1,1,1635290.1
4500091622,00010,IT-3002,Network Switch 24-port,1010,IT,307.76,EA,3748.8,1,1153730.69
4500091622,00020,SERV-6002,Cleaning Service Cycle,1020,SERV,306.82,EA,3222.2,1,988635.4
4500091622,00030,IT-3001,Ruggedized Laptop,1020,IT,305.0,EA,183.06,1,55833.3
4500091622,00040,SERV-6002,Cleaning Service Cycle,2010,SERV,17.56,EA,4525.19,1,79462.34
4500091623,00010,SERV-6002,Cleaning Service Cycle,2010,SERV,225.86,EA,443.58,1,100186.98
4500091624,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,477.29,EA,3709.72,1,1770612.26
4500091624,00020,MRO-1002,Landing Gear Bushing,1010,MRO,480.4,EA,7379.74,1,3545227.1
4500091624,00030,SERV-6002,Cleaning Service Cycle,2010,SERV,125.24,EA,7212.6,1,903306.02
4500091624,00040,FUEL-2001,Jet A-1 Fuel,1010,FUEL,390.7,L,2740.61,1,1070756.33
4500091625,00010,OFFC-4001,Printer Toner Cartridge,1010,OFFC,396.54,EA,4124.9,1,1635687.85
4500091625,00020,SERV-6002,Cleaning Service Cycle,1020,SERV,116.72,EA,6186.17,1,722049.76
4500091625,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,116.16,HR,4037.81,1,469032.01
4500091625,00040,IT-3001,Ruggedized Laptop,1010,IT,341.54,EA,4980.03,1,1700879.45
4500091626,00010,OFFC-4001,Printer Toner Cartridge,1010,OFFC,459.22,EA,3031.51,1,1392130.02
4500091626,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,61.94,EA,7011.13,1,434269.39
4500091626,00030,MRO-1002,Landing Gear Bushing,1010,MRO,152.82,EA,7260.62,1,1109567.95
4500091627,00010,IT-3001,Ruggedized Laptop,2010,IT,170.1,EA,6071.77,1,1032808.08
4500091628,00010,MRO-1001,Hydraulic Pump Assembly,1010,MRO,173.35,EA,4012.53,1,695572.08
4500091628,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,152.43,EA,1053.96,1,160655.12
4500091629,00010,IT-3001,Ruggedized Laptop,1020,IT,120.29,EA,3093.78,1,372150.8
4500091629,00020,MRO-1002,Landing Gear Bushing,1020,MRO,378.27,EA,3639.29,1,1376634.23
4500091629,00030,SPARE-5002,Brake Disc Assembly,1010,SPARE,232.93,EA,5344.5,1,1244894.39
4500091630,00010,MRO-1002,Landing Gear Bushing,1010,MRO,319.89,EA,3789.9,1,1212351.11
4500091630,00020,MRO-1001,Hydraulic Pump Assembly,2010,MRO,114.6,EA,1432.84,1,164203.46
4500091631,00010,MRO-1002,Landing Gear Bushing,1020,MRO,389.96,EA,2431.51,1,948191.64
4500091631,00020,SERV-6001,Ground Handling Labor Hr,2010,SERV,429.53,HR,4701.46,1,2019418.11
4500091631,00030,SPARE-5002,Brake Disc Assembly,1010,SPARE,362.96,EA,1753.39,1,636410.43
4500091632,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,228.05,EA,6240.01,1,1423034.28
4500091632,00020,OFFC-4001,Printer Toner Cartridge,1020,OFFC,409.0,EA,5750.59,1,2351991.31
4500091632,00030,SPARE-5002,Brake Disc Assembly,1010,SPARE,207.36,EA,956.59,1,198358.5
4500091632,00040,MRO-1001,Hydraulic Pump Assembly,1020,MRO,242.57,EA,7945.97,1,1927453.94
4500091633,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,256.36,L,6326.19,1,1621782.07
4500091633,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,194.31,L,4621.39,1,897982.29
4500091633,00030,SERV-6001,Ground Handling Labor Hr,2010,SERV,169.59,HR,7547.32,1,1279950.0
4500091633,00040,MRO-1001,Hydraulic Pump Assembly,2010,MRO,379.35,EA,4648.16,1,1763279.5
4500091634,00010,SERV-6002,Cleaning Service Cycle,2010,SERV,364.73,EA,1472.33,1,537002.92
4500091634,00020,SPARE-5001,Turbine Blade Set,1020,SPARE,34.77,EA,4164.84,1,144811.49
4500091634,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,238.7,HR,5005.87,1,1194901.17
4500091634,00040,SPARE-5002,Brake Disc Assembly,1020,SPARE,445.29,EA,3523.48,1,1568970.41
4500091635,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,295.04,EA,7037.15,1,2076240.74
4500091635,00020,MRO-1002,Landing Gear Bushing,1020,MRO,335.37,EA,701.48,1,235255.35
4500091635,00030,IT-3001,Ruggedized Laptop,2010,IT,494.19,EA,1003.16,1,495751.64
4500091635,00040,SERV-6002,Cleaning Service Cycle,1010,SERV,210.3,EA,1515.7,1,318751.71
4500091636,00010,IT-3001,Ruggedized Laptop,2010,IT,26.89,EA,1161.92,1,31244.03
4500091636,00020,SERV-6002,Cleaning Service Cycle,1020,SERV,464.61,EA,2032.8,1,944459.21
4500091637,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,306.37,EA,5241.84,1,1605942.52
4500091638,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,253.42,L,1954.67,1,495352.47
4500091639,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,239.96,HR,7577.71,1,1818347.29
4500091639,00020,MRO-1002,Landing Gear Bushing,2010,MRO,59.11,EA,4637.69,1,274133.86
4500091639,00030,MRO-1001,Hydraulic Pump Assembly,1020,MRO,128.71,EA,2909.64,1,374499.76
4500091640,00010,FUEL-2001,Jet A-1 Fuel,1020,FUEL,183.22,L,6409.7,1,1174385.23
4500091640,00020,SERV-6001,Ground Handling Labor Hr,2010,SERV,429.96,HR,7610.55,1,3272232.08
4500091640,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,319.13,HR,3584.11,1,1143797.02
4500091641,00010,MRO-1002,Landing Gear Bushing,1010,MRO,458.61,EA,292.78,1,134271.84
4500091641,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,484.45,EA,7230.46,1,3502796.35
